name,image,link,no_of_ratings,discount_price,actual_price,rating,review_text,brand,cleaned_review_text,sentiment
Dell USB Wired Keyboard and Mouse Set Black KB216MS116,https://m.media-amazon.com/images/I/4123Fq71q4L._AC_UL320_.jpg,https://www.amazon.in/Dell-Wired-Keyboard-Mouse-Combo/dp/B009DIX5QQ/ref=sr_1_2668?qid=1679133821&s=electronics&sr=1-2668,3874.0,994.0,2798.0,5.0,Its Awesome for Apple lover . Go for it.,Dell,awesome apple lover go,Positive
Wayona USB C Cable 65W Nylon Braided Type C Fast Charging Charger Lead Compatible with Samsung Galaxy A71 A51 A40 A20E M3,https://m.media-amazon.com/images/I/61xMXfE1nyL._AC_UL320_.jpg,https://www.amazon.in/Wayona-Charging-Charger-Samsung-Galaxy/dp/B08CTN1MRS/ref=sr_1_2669?qid=1679133821&s=electronics&sr=1-2669,2821.0,289.0,999.0,5.0,Thankyou amazon for selling this product at this great price.,Wayona,thankyou amazon selling product great price,Positive
HP Blue Pin Original Laptop Charger 195V 333A 65W Adapter Power Cable Included,https://m.media-amazon.com/images/I/416PliHchoL._AC_UL320_.jpg,https://www.amazon.in/Original-Laptop-Charger-Adapter-Included/dp/B0BVQRSZNS/ref=sr_1_2670?qid=1679133821&s=electronics&sr=1-2670,4.0,1299.0,1547.0,5.0,No need to explain  just go for it,HP,need explain go,Positive
Poco F1 by Xiaomi Rosso Red 6GB RAM SD 845 128GB Storage,https://m.media-amazon.com/images/I/812MBICsvnL._AC_UL320_.jpg,https://www.amazon.in/POCO-6GB-128GB-Rosso-RED/dp/B07JQBLTFM/ref=sr_1_2671?qid=1679133821&s=electronics&sr=1-2671,13773.0,10999.0,30999.0,5.0,Classy product,Poco,classy product,Positive
GAIATOP Neck Fan Rechargeable Hands Free Bladeless Personal Mini Fan3 Speeds 48 Air Outlet Free Adjustment Personal Coo,https://m.media-amazon.com/images/I/61m3hk6ZznL._AC_UL320_.jpg,https://www.amazon.in/GAIATOP-Rechargeable-Bladeless-Adjustment-Traveling/dp/B08S73SCG4/ref=sr_1_2672?qid=1679133821&s=electronics&sr=1-2672,3775.0,1399.0,4999.0,5.0,Good product,GAIATOP,good product,Positive
iBELL FM700BT Portable FM Radio with Bluetooth Speaker USB SD Slot MP3 Player  Dynamic Speaker 3 Band Brown,https://m.media-amazon.com/images/I/71OhYuB49fL._AC_UL320_.jpg,https://www.amazon.in/iBELL-FM700BT-Portable-Bluetooth-Speaker/dp/B09SHWXWR8/ref=sr_1_2673?qid=1679133821&s=electronics&sr=1-2673,214.0,1590.0,2790.0,5.0,device is really device😘,iBELL,device really device,Positive
SKYCELL Universal Mobile Holder for Scooty  Bike Mobile Stand Holder Metal Body,https://m.media-amazon.com/images/I/61aXXXVtzmL._AC_UL320_.jpg,https://www.amazon.in/SKYCELL-Universal-Mobile-Holder-Scooty/dp/B0BBCP9BCL/ref=sr_1_2674?qid=1679133821&s=electronics&sr=1-2674,223.0,399.0,999.0,4.0,Face reader is very good.,SKYCELL,face reader good,Positive
Paraspapermart A4 Ruled White Project Sheets 100 Sheets Both Side Ruled,https://m.media-amazon.com/images/I/71UkhfxPilL._AC_UL320_.jpg,https://www.amazon.in/Paraspapermart-Ruled-White-Project-Sheets/dp/B07DS7QDX5/ref=sr_1_2675?qid=1679133821&s=electronics&sr=1-2675,1069.0,218.0,300.0,4.0,Camera is not good,Paraspapermart,camera good,Positive
TPlink 300Mbps Wireless N Speed N300 TLWR840N WiFi Single Band Router  Access Point Mode  Range Extender mode  WISP,https://m.media-amazon.com/images/I/51kWeYzphuL._AC_UL320_.jpg,https://www.amazon.in/TP-LINK-TL-WR840N-300Mbps-Wireless-Router/dp/B01A0G1J7Q/ref=sr_1_2676?qid=1679133821&s=electronics&sr=1-2676,124050.0,1049.0,1599.0,5.0,Loving it to the core 😍😍,TPlink,loving core,Positive
Logitech Pebble Wireless Mouse with Bluetooth or 24 GHz Receiver Silent Slim Computer Mouse with Quiet Clicks for Lapt,https://m.media-amazon.com/images/I/51PCjzoYsNL._AC_UL320_.jpg,https://www.amazon.in/Logitech-Wireless-Bluetooth-Receiver-Chromebook/dp/B0BFBDYRTP/ref=sr_1_2677?qid=1679133821&s=electronics&sr=1-2677,11250.0,1595.0,2295.0,5.0,Good product at reasonable price,Logitech,good product reasonable price,Positive
Redmi 10 Shadow Black 4GB RAM 64GB Storage,https://m.media-amazon.com/images/I/51kirmdT-qL._AC_UL320_.jpg,https://www.amazon.in/Redmi-Shadow-Black-64GB-Storage/dp/B0BVYHQ27T/ref=sr_1_2678?qid=1679133821&s=electronics&sr=1-2678,13268.05126135217,9999.0,14999.0,5.0,Nice device,Redmi,nice device,Positive
Ceptics Europe Travel Adapter India to Europe Schuko plug  Type EF European plug adapter Universal adapter for Europ,https://m.media-amazon.com/images/I/51j2WOGC94L._AC_UL320_.jpg,https://www.amazon.in/Ceptics-GP-9-3PK-Grounded-Universal-Adapter-Germany/dp/B007YKUWN4/ref=sr_1_2679?qid=1679133821&s=electronics&sr=1-2679,16719.0,721.0,1499.0,5.0,"Beautiful and battery life is good,camera is ultimately",Ceptics,beautiful battery life goodcamera ultimately,Positive
Wings Phantom 315 Wireless Earphones with 40 Hours of Battery Backup Low Latency 40 ms Wireless Headphones with ENC mic,https://m.media-amazon.com/images/I/41PhL+RAWpL._AC_UL320_.jpg,https://www.amazon.in/Wings-Wireless-Earphones-Headphones-Bluetooth/dp/B0BVBQ4FVN/ref=sr_1_2682?qid=1679133821&s=electronics&sr=1-2682,4.0,1199.0,1999.0,4.0,It is too heavy.There is no fingerprint reader.Battery life is good,Wings,heavythere fingerprint readerbattery life good,Positive
TheGiftKart Crystal Clear Back Cover Case for Samsung Galaxy S20 FE  S20 FE 5G  Shockproof 360 Degree Protection  PC T,https://m.media-amazon.com/images/I/51Yz158GRxL._AC_UL320_.jpg,https://www.amazon.in/TheGiftKart-Crystal-Shockproof-Protection-Transparent/dp/B0BL3XB3HP/ref=sr_1_2683?qid=1679133821&s=electronics&sr=1-2683,1988.0,299.0,999.0,5.0,Got it for only 38K in sale . So much in love with this red 🥰.,TheGiftKart,got k sale much love red,Positive
Micromax X413 Blue,https://m.media-amazon.com/images/I/61Q2cMBltIL._AC_UL320_.jpg,https://www.amazon.in/Micromax-X413-Blue/dp/B09GKQ8J41/ref=sr_1_2684?qid=1679133821&s=electronics&sr=1-2684,164.0,832.0,1499.0,5.0,"Great battery life goes up to a day and half, camera is amazing",Micromax,great battery life go day half camera amazing,Positive
Jabra Elite 3 in Ear Bluetooth Truly Wireless in Ear Earbuds Noise Isolating with mic for Clear Calls Rich Bass Customi,https://m.media-amazon.com/images/I/51RMgNGAmnL._AC_UL320_.jpg,https://www.amazon.in/Jabra-Elite-Wireless-Earbuds-Built/dp/B09CGKT1XF/ref=sr_1_2685?qid=1679133821&s=electronics&sr=1-2685,6482.0,4499.0,6999.0,5.0,Very good really. Got it for a good price also.,Jabra,good really got good price also,Positive
Portronics Ruffpad 15M 15Inch 381cm ReWritable Multicolor LCD Writing Pad with Smart LockIndias first notepad to sav,https://m.media-amazon.com/images/I/61Pg8nXadWL._AC_UL320_.jpg,https://www.amazon.in/Portronics-Re-Writable-Multicolor-creatives-Smartphone/dp/B0BR3VKJ19/ref=sr_1_2686?qid=1679133821&s=electronics&sr=1-2686,43.0,1299.0,3499.0,5.0,Good,Portronics,good,Positive
Canon EF50MM F18 STM Lens for Canon DSLR Cameras,https://m.media-amazon.com/images/I/61wmlBJGRKL._AC_UL320_.jpg,https://www.amazon.in/Canon-EF50MM-Lens-DSLR-Cameras/dp/B00XKSBMQA/ref=sr_1_2687?qid=1679133821&s=electronics&sr=1-2687,9984.0,3079.3703778762933,9995.0,5.0,Satisfactory,Canon,satisfactory,Positive
Mi Business Casual 21L Water Resistant Laptop Backpack Dark Grey,https://m.media-amazon.com/images/I/51r5YqOWlyL._AC_UL320_.jpg,https://www.amazon.in/Mi-Business-Casual-Resistant-Backpack/dp/B07YY6PTMN/ref=sr_1_2688?qid=1679133821&s=electronics&sr=1-2688,6160.0,999.0,1999.0,5.0,Amazing phone,Mi,amazing phone,Positive
Etzin Video Capture Cards 4k HDMI Video Capture Card USB 20 HD 1080P Capture Adapter Directly to Computer for Gaming St,https://m.media-amazon.com/images/I/41F0ISeLm+L._AC_UL320_.jpg,https://www.amazon.in/Directly-Computer-Streaming-Conference-Broadcasting/dp/B08QCDYM4G/ref=sr_1_2689?qid=1679133821&s=electronics&sr=1-2689,183.0,599.0,1999.0,1.0,Worst product,Etzin,worst product,Negative
Skyshop Solar External TPMS Car Tyre Pressure Monitoring System with 4 Tires Sensors BarPSI  Temperature Display Exter,https://m.media-amazon.com/images/I/61upTHkiraL._AC_UL320_.jpg,https://www.amazon.in/Skyshop%C2%AE-External-Pressure-Monitoring-Temperature/dp/B08HDK65K8/ref=sr_1_2690?qid=1679133821&s=electronics&sr=1-2690,2676.0,2728.0,3499.0,5.0,Feeling great to use my device..As It’s Camera Quality really excellent,Skyshop,feeling great use deviceas camera quality really excellent,Positive
SanDisk Ultra Luxe USB 31 Flash Drive 32GB Upto 150MBs All Metal Metallic Silver,https://m.media-amazon.com/images/I/61MtrB2hqcL._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Ultra-Flash-Metallic-Silver/dp/B09DK9YF2V/ref=sr_1_2691?qid=1679133821&s=electronics&sr=1-2691,31693.0,468.0,1000.0,4.0,It’s nice everything id perfect but I didn’t received the bill for this,SanDisk,nice everything id perfect didnt received bill,Positive
SanDisk Ultra microSDXC UHSI Card 512GB 150MBs R 10 Y Warranty for Smartphones,https://m.media-amazon.com/images/I/81NoPCOJh+L._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Ultra%C2%AE-microSDXCTM-Warranty-Smartphones/dp/B0BDYVYDVQ/ref=sr_1_2692?qid=1679133821&s=electronics&sr=1-2692,71768.0,3308.0,7200.0,5.0,"Good performance, great deal on amazon!",SanDisk,good performance great deal amazon,Positive
Artis ARMINIDC3 Mini UPS for WiFi RouterModemSet top Box Devices 8800mAh Battery Supports 9V12V1A15A2A Routers,https://m.media-amazon.com/images/I/611PAkVLoYS._AC_UL320_.jpg,https://www.amazon.in/Artis-AR-MINIDC-3-Charging-Battery-Indicator-Certified/dp/B097THLT2M/ref=sr_1_2693?qid=1679133821&s=electronics&sr=1-2693,10231.0,1999.0,4999.0,4.0,No comments simply superb without doubt,Artis,comment simply superb without doubt,Positive
DIGITEK DRL15C RGB LED RGB Ring Light with Stand for YouTube PhotoShoot Video Shoot Live Stream Makeup  More Co,https://m.media-amazon.com/images/I/415J6E2B1LL._AC_UL320_.jpg,https://www.amazon.in/DIGITEK%C2%AE-DRL-15C-RGB-Photo-Shoot-Compatible/dp/B09BKYD4CM/ref=sr_1_2691?qid=1679133823&s=electronics&sr=1-2691,13853.0,2199.0,3995.0,5.0,Go for it new apple lovers best of best,DIGITEK,go new apple lover best best,Positive
Apple Pencil 1st Generation,https://m.media-amazon.com/images/I/51+oaOVMYtL._AC_UL320_.jpg,https://www.amazon.in/Apple-MQLY3ZM-A-Pencil-1st-Generation/dp/B0BJM63GQK/ref=sr_1_2692?qid=1679133823&s=electronics&sr=1-2692,185.0,3079.3703778762933,9500.0,5.0,Everything liked,Apple,everything liked,Positive
GLUN HOT MELT Transparent Glue Sticks for Glue Gun 7MM  25 Sticks,https://m.media-amazon.com/images/I/51pVksJxNxS._AC_UL320_.jpg,https://www.amazon.in/Glun-Melt-Transparent-Glue-Sticks/dp/B07MVKJ3Y1/ref=sr_1_2693?qid=1679133823&s=electronics&sr=1-2693,2110.0,186.0,999.0,5.0,Nice,GLUN,nice,Positive
GRANOTONE Acrylic Venezia Metallic Colour NonFading  Shimmering Metallic Acrylic Paint with Rich Pigments NonToxic Me,https://m.media-amazon.com/images/I/61X9cjehDqL._AC_UL320_.jpg,https://www.amazon.in/GRANOTONE-Acrylic-Venezia-Metallic-Colour/dp/B07SZN37RP/ref=sr_1_2694?qid=1679133823&s=electronics&sr=1-2694,1744.0,157.0,200.0,4.0,At this price point it's the best one can get @ an apple product,GRANOTONE,price point best one get apple product,Positive
AllNew Echo Dot 5th Gen 2023 release  Smart speaker with Bigger sound Motion Detection Temperature Sensor and Alex,https://m.media-amazon.com/images/I/818Tm8qBeiL._AC_UL320_.jpg,https://www.amazon.in/All-New-release-speaker-Detection-Temperature/dp/B09B8M1M51/ref=sr_1_2695?qid=1679133823&s=electronics&sr=1-2695,36.0,3079.3703778762933,5499.0,5.0,👍🏻,AllNew,,Positive
Tabelito Polyester Foam Nylon Hybrid Laptopss Bag Sleeve Case Cover Pouch for Laptops 156 Inches 396Cm Blue,https://m.media-amazon.com/images/I/71jt9stxkOL._AC_UL320_.jpg,https://www.amazon.in/Tabelito-Sleeve-15-6-Inch-MacBook-Protective/dp/B08TR61BVK/ref=sr_1_2696?qid=1679133823&s=electronics&sr=1-2696,3308.0,299.0,1499.0,5.0,Excellent product,Tabelito,excellent product,Positive
Sony WH1000XM5 Wireless Industry Leading Active Noise Cancelling Headphones 8 Mics for Clear Calling 30Hr Battery 3 Mi,https://m.media-amazon.com/images/I/61+btxzpfDL._AC_UL320_.jpg,https://www.amazon.in/Sony-WH-1000XM5-Wireless-Cancelling-Headphones/dp/B09XS7JWHH/ref=sr_1_2697?qid=1679133823&s=electronics&sr=1-2697,5638.0,26990.0,34990.0,5.0,Loved it....but face recognition is slow.,Sony,loved itbut face recognition slow,Positive
USB C GaN Charger 30W Cytron PD 30 PPS Fast Charger for iPhone 14 14 Plus14 Pro14 Pro Max13 Pro13 Pro Max Samsung,https://m.media-amazon.com/images/I/61RjE3R-5jL._AC_UL320_.jpg,https://www.amazon.in/Charger-Adapter-MacBook-Samsung-Original/dp/B0B4D8L51W/ref=sr_1_2698?qid=1679133823&s=electronics&sr=1-2698,391.0,1590.0,2499.0,5.0,On time delivery. Amazing phone,USB,time delivery amazing phone,Positive
Sandisk Cruzer force USB Pen drive durable 64GB Metal Silver,https://m.media-amazon.com/images/I/51ZE23rloJL._AC_UL320_.jpg,https://www.amazon.in/Sandisk-Cruzer-force-durable-casing/dp/B00FJRS73G/ref=sr_1_2699?qid=1679133823&s=electronics&sr=1-2699,6054.0,459.0,1200.0,5.0,"Excellent Phone, Fast delivery.",Sandisk,excellent phone fast delivery,Positive
EGOTUDE Slim Fit Silicone Soft Logo Cut Matte Back Cover Case for iPhone 14 Sierra Blue,https://m.media-amazon.com/images/I/51hcjZfMONL._AC_UL320_.jpg,https://www.amazon.in/EGOTUDE-Silicone-Matte-iPhone-Sierra/dp/B0BK1XDF9N/ref=sr_1_2700?qid=1679133823&s=electronics&sr=1-2700,145.0,229.0,999.0,5.0,It has the best battery backup till now in iPhones I have used,EGOTUDE,best battery backup till iphones used,Positive
boAt Airdopes 441 Pro Bluetooth Truly Wireless in Ear Earbuds with mic Upto 150 Hours Playback Signature Sound IWP Tec,https://m.media-amazon.com/images/I/51cOMZ0vfmL._AC_UL320_.jpg,https://www.amazon.in/Airdopes-441-Pro-Technology-Resistance/dp/B08CVRWH1S/ref=sr_1_2701?qid=1679133823&s=electronics&sr=1-2701,148271.0,2999.0,6990.0,4.0,Great phone ! So what bulky but very powerful.,boAt,great phone bulky powerful,Positive
Omron NE C28 Compressor Nebulizer For Child and Adult With Virtual Valve Technology Ensuring Optimum Medicine Delivery to,https://m.media-amazon.com/images/I/61+SOU8UeML._AC_UL320_.jpg,https://www.amazon.in/Omron-Compressor-Nebulizer-Technology-Raspiratory/dp/B0074I7AYA/ref=sr_1_2702?qid=1679133823&s=electronics&sr=1-2702,3589.0,2399.0,3430.0,4.0,Little heavy and big otherwise value for money,Omron,little heavy big otherwise value money,Positive
Sounce Type C to RJ45 Ethernet LAN Adapter Up to 1000 Mbps for WindowsMacLinux Black,https://m.media-amazon.com/images/I/41TkCFSKvDL._AC_UL320_.jpg,https://www.amazon.in/Sounce-Ethernet-Adapter-Gigabit-Compatible/dp/B09TH58QST/ref=sr_1_2703?qid=1679133823&s=electronics&sr=1-2703,191.0,599.0,999.0,5.0,Great phone with great features i just love it,Sounce,great phone great feature love,Positive
Apple Pencil Tips  4 Pack,https://m.media-amazon.com/images/I/41nvx0VoAFL._AC_UL320_.jpg,https://www.amazon.in/Apple-MLUN2ZM-Pencil-Tips-White/dp/B01DGDKASE/ref=sr_1_2704?qid=1679133823&s=electronics&sr=1-2704,6723.0,3079.3703778762933,1600.0,5.0,Good phone,Apple,good phone,Positive
Tukzer Single 13 to 27inch33 to 685cm LCD Monitor Desk Mount Stand Height Adjustable Arm Mount Fully Adjustable Til,https://m.media-amazon.com/images/I/51nYN4ntMyL._AC_UL320_.jpg,https://www.amazon.in/Tukzer-Adjustable-Articulating-Stand-Steel-TZ-T19/dp/B09D3WWZ2Y/ref=sr_1_2706?qid=1679133823&s=electronics&sr=1-2706,992.0,1849.0,3999.0,5.0,Go for it,Tukzer,go,Positive
Cosmic Byte CBGK16 Firefly PerKey RGB TKL Mechanical Keyboard with Swappable Outemu Blue Switch Macros Software Black,https://m.media-amazon.com/images/I/71+MnjtkHZL._AC_UL320_.jpg,https://www.amazon.in/Cosmic-Byte-CB-GK-16-Ten-Keyless-Mechanical/dp/B08G1QVK9D/ref=sr_1_2707?qid=1679133823&s=electronics&sr=1-2707,3753.0,2349.0,2749.0,5.0,The headphone jack was missing in the box,Cosmic,headphone jack missing box,Positive
Noise Buds VS402 inEar Truly Wireless Earbuds with 35H of Playtime Low Latency Quad Mic with ENC Instacharge10 min12,https://m.media-amazon.com/images/I/51-NWXuRPHL._AC_UL320_.jpg,https://www.amazon.in/Noise-Wireless-Instacharge-Bluetooth-Breathing/dp/B0B51CFSC3/ref=sr_1_2708?qid=1679133823&s=electronics&sr=1-2708,4414.0,1899.0,3999.0,5.0,Perfect stuff,Noise,perfect stuff,Positive
TPLINK AC1300 Archer T3U Plus High Gain USB 30 WiFi Dongle Wireless Dual Band MUMIMO WiFi Adapter with High Gain Ante,https://m.media-amazon.com/images/I/51Z2y5esR7L._AC_UL320_.jpg,https://www.amazon.in/TP-LINK-T3U-Wireless-MU-MIMO-Supports/dp/B0859M539M/ref=sr_1_2709?qid=1679133823&s=electronics&sr=1-2709,26105.0,1599.0,2999.0,5.0,This phone is very good,TPLINK,phone good,Positive
CEDO Back Cover Redmi Note 10 ProNote 10 Pro Max  Matte Soft Silicon Flexible  Camera Bump Protection  All Side Shock,https://m.media-amazon.com/images/I/61ls5QbwTbS._AC_UL320_.jpg,https://www.amazon.in/CEDO-Redmi-Note-Pro-Xiaomi/dp/B08YXL46DB/ref=sr_1_2710?qid=1679133823&s=electronics&sr=1-2710,1898.0,149.0,999.0,4.0,"Buy oneplus 7 pro, its good but expensive compared to the price",CEDO,buy oneplus pro good expensive compared price,Positive
Logitech Pebble Wireless Mouse with Bluetooth or 24 GHz Receiver Silent Slim Computer Mouse with Quiet Clicks for Lapt,https://m.media-amazon.com/images/I/51zsDtua-WL._AC_UL320_.jpg,https://www.amazon.in/Logitech-Pebble-M350-Wireless-Bluetooth/dp/B07X4QDCD6/ref=sr_1_2711?qid=1679133823&s=electronics&sr=1-2711,11250.0,1595.0,2295.0,5.0,perfect Packing and so far no Problems,Logitech,perfect packing far problem,Positive
POPIO Camera Lens Protector for iPhone 14 ProiPhone 14 Pro Max Transparent Pack of 2,https://m.media-amazon.com/images/I/51jbTlCG+QL._AC_UL320_.jpg,https://www.amazon.in/POPIO-iPhone-14-Pro-Transparent/dp/B0BFKS48JS/ref=sr_1_2712?qid=1679133823&s=electronics&sr=1-2712,559.0,251.0,599.0,5.0,no doubt it is apple.,POPIO,doubt apple,Positive
Choseal USB Type C to 35 mm Audio Jack Connector with HiRes DAC Headphone Converter Adapter for Samsung Galaxy S22S21S,https://m.media-amazon.com/images/I/51HMBcOoSOL._AC_UL320_.jpg,https://www.amazon.in/Connector-Headphone-Converter-OnePlus10-Grey/dp/B0BRK8K5D6/ref=sr_1_2713?qid=1679133823&s=electronics&sr=1-2713,26.0,759.0,1499.0,5.0,Great product bought during sale time with good price,Choseal,great product bought sale time good price,Positive
Sony WHCH510 Bluetooth Wireless On Ear Headphones with Mic Black,https://m.media-amazon.com/images/I/81di9mF9OVL._AC_UL320_.jpg,https://www.amazon.in/Sony-WHCH510-WH-CH510-Wireless-Headphone/dp/B07WSKKYPR/ref=sr_1_2714?qid=1679133823&s=electronics&sr=1-2714,21397.0,3469.0,4990.0,5.0,Excellent,Sony,excellent,Positive
Canon PIXMA G2012 Printer MonoColour Print ScanCopy High Volume Printing 304 LCD Screen 2 Additional Black Ink Bot,https://m.media-amazon.com/images/I/61-5VB07SlL._AC_UL320_.jpg,https://www.amazon.in/Canon-Pixma-G2012-Colour-Printer/dp/B07B4KHXHD/ref=sr_1_2715?qid=1679133824&s=electronics&sr=1-2715,6377.0,12099.0,14595.0,5.0,Anyway device is always good,Canon,anyway device always good,Positive
Fullmosa Compatible Apple Watch Straps 42mm 44mm 45mm 49mm 38mm 40mm 41mm Stainless Steel iWatch Band with Case for Apple,https://m.media-amazon.com/images/I/61pe9snOqtL._AC_UL320_.jpg,https://www.amazon.in/Fullmosa-Compatible-Colors-Stainless-Straps/dp/B07F1RRQXQ/ref=sr_1_2716?qid=1679133824&s=electronics&sr=1-2716,48093.0,1359.0,3000.0,5.0,Great phone. A bit costly but still it's device. Worth buying,Fullmosa,great phone bit costly still device worth buying,Positive
TheGiftKart Crystal Clear Back Cover Case for OnePlus Nord CE 2 LITE 5G  360 Degree Protection  Shock Proof Design  Tra,https://m.media-amazon.com/images/I/511XOLdAMML._AC_UL320_.jpg,https://www.amazon.in/TheGiftKart-Crystal-OnePlus-Protection-Transparent/dp/B0B1N55ZHP/ref=sr_1_2717?qid=1679133824&s=electronics&sr=1-2717,1172.0,251.0,999.0,2.0,My touch system not within three weeks after I bought the item.,TheGiftKart,touch system within three week bought item,Negative
HP 803 TriColor Original Ink Cartridge,https://m.media-amazon.com/images/I/71WsVhhTj2L._AC_UL320_.jpg,https://www.amazon.in/HP-803-Tri-Color-Original-Cartridge/dp/B014AK5FJQ/ref=sr_1_2718?qid=1679133824&s=electronics&sr=1-2718,11903.0,3079.3703778762933,1348.0,5.0,Amazing performance,HP,amazing performance,Positive
